order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_001809,CUST_00272,2025-10-23,Web,Delivered,146.8,21.67,125.13,Card,WELCOME15
ORD_001810,CUST_00556,2025-11-07,Web,Delivered,780.64,0.0,780.64,COD,
ORD_001811,CUST_01766,2025-11-01,App,Delivered,456.41,97.81,358.6,Apple Pay,FIRST30
ORD_001812,CUST_00647,2025-11-07,App,In Transit,642.83,0.0,642.83,COD,
ORD_001813,CUST_01100,2026-01-02,App,Cancelled,1170.34,203.78,966.56,Wallet,FIRST30
ORD_001814,CUST_00498,2025-11-02,Web,Delivered,684.71,34.67,650.04,COD,WELCOME15
ORD_001815,CUST_01818,2025-12-19,App,Delivered,384.28,0.0,384.28,COD,
ORD_001816,CUST_01186,2025-11-19,Web,Cancelled,335.46,0.0,335.46,COD,
ORD_001817,CUST_01543,2025-12-25,App,Cancelled,496.17,26.14,470.03,Card,SAVE10
ORD_001818,CUST_00972,2025-10-26,Web,Delivered,333.24,0.0,333.24,Card,
ORD_001819,CUST_00890,2025-11-01,Call Center,Delivered,753.85,0.0,753.85,COD,
ORD_001820,CUST_00640,2025-10-10,App,Cancelled,503.99,36.57,467.42,Wallet,SAVE10
ORD_001821,CUST_00909,2026-01-01,App,Delivered,267.83,36.96,230.87,COD,WELCOME15
ORD_001822,CUST_01813,2025-10-27,App,Delivered,138.21,27.28,110.93,Card,FLASH20
ORD_001823,CUST_01904,2025-10-26,App,Delivered,685.21,145.99,539.22,Card,VIP25
ORD_001824,CUST_00092,2026-01-03,Web,Delivered,461.85,0.0,461.85,Card,
ORD_001825,CUST_00546,2025-12-02,Call Center,Delivered,736.6,101.93,634.67,Wallet,WELCOME15
ORD_001826,CUST_01659,2025-12-02,App,Delivered,570.22,0.0,570.22,Wallet,
ORD_001827,CUST_00532,2025-11-15,App,In Transit,849.75,0.0,849.75,COD,
ORD_001828,CUST_00556,2025-11-26,App,Delivered,2337.67,643.66,1694.01,COD,VIP25
ORD_001829,CUST_00235,2026-01-02,App,Delivered,572.61,135.98,436.63,Card,FLASH20
ORD_001830,CUST_01337,2025-12-16,App,In Transit,291.36,42.23,249.13,COD,SAVE10
ORD_001831,CUST_01479,2025-12-13,Call Center,Delivered,614.21,39.02,575.19,COD,SAVE10
ORD_001832,CUST_01637,2025-11-05,Web,Delivered,364.36,73.18,291.18,COD,FLASH20
ORD_001833,CUST_01034,2025-11-08,App,Delivered,640.85,0.0,640.85,Card,
ORD_001834,CUST_01908,2025-11-29,Call Center,Delivered,205.29,0.0,205.29,Wallet,
ORD_001835,CUST_00090,2025-12-11,Web,Delivered,208.54,25.0,183.54,COD,SAVE10
ORD_001836,CUST_00866,2025-12-03,Web,Cancelled,145.72,15.25,130.47,Card,WELCOME15
ORD_001837,CUST_00462,2025-10-10,App,Delivered,993.33,0.0,993.33,Card,
ORD_001838,CUST_01598,2025-10-16,Web,Cancelled,105.14,5.51,99.63,Card,SAVE10
ORD_001839,CUST_01297,2025-12-06,Web,Delivered,1164.86,67.69,1097.17,Card,SAVE10
ORD_001840,CUST_00202,2025-12-25,App,Delivered,483.86,103.91,379.95,Wallet,FLASH20
ORD_001841,CUST_01239,2025-11-20,Web,Delivered,103.77,0.0,103.77,Card,
ORD_001842,CUST_01285,2025-11-08,App,Delivered,185.94,39.9,146.04,Wallet,FIRST30
ORD_001843,CUST_01670,2025-11-11,App,In Transit,827.74,89.1,738.64,COD,WELCOME15
ORD_001844,CUST_01473,2025-11-11,Web,Returned,150.48,0.0,150.48,Card,
ORD_001845,CUST_00713,2025-12-09,Call Center,Delivered,368.98,0.0,368.98,Card,
ORD_001846,CUST_01679,2025-12-29,Web,Cancelled,120.61,0.0,120.61,COD,
ORD_001847,CUST_01149,2025-12-12,Web,Delivered,691.26,40.69,650.57,Wallet,WELCOME15
ORD_001848,CUST_00336,2025-10-25,App,In Transit,931.9,0.0,931.9,COD,
ORD_001849,CUST_01048,2025-12-29,App,Delivered,289.62,0.0,289.62,COD,
ORD_001850,CUST_00633,2025-12-15,Call Center,Delivered,835.85,73.16,762.69,Apple Pay,SAVE10
ORD_001851,CUST_01281,2025-11-05,App,Delivered,512.19,0.0,512.19,Wallet,
ORD_001852,CUST_01846,2025-12-24,Web,Delivered,925.74,119.1,806.64,COD,SAVE10
ORD_001853,CUST_01952,2025-10-13,Web,In Transit,1420.18,239.27,1180.91,Card,FLASH20
ORD_001854,CUST_01906,2025-12-16,Web,Delivered,933.89,163.69,770.2,Card,FLASH20
ORD_001855,CUST_01513,2025-12-15,Web,Delivered,84.57,6.42,78.15,Wallet,SAVE10
ORD_001856,CUST_01021,2025-10-30,App,Delivered,890.02,0.0,890.02,COD,
ORD_001857,CUST_00567,2025-10-25,App,In Transit,712.9,64.14,648.76,Card,SAVE10
ORD_001858,CUST_00290,2025-12-11,App,Delivered,1832.62,145.72,1686.9,Card,SAVE10
ORD_001859,CUST_00279,2025-11-06,Web,Delivered,1767.35,140.96,1626.39,COD,SAVE10
ORD_001860,CUST_01550,2025-12-12,Call Center,Delivered,739.63,0.0,739.63,Wallet,
ORD_001861,CUST_01954,2025-11-24,App,Delivered,364.82,21.24,343.58,Wallet,SAVE10
ORD_001862,CUST_01779,2025-11-22,Web,Delivered,438.69,0.0,438.69,COD,
ORD_001863,CUST_01775,2025-11-04,App,Delivered,883.59,0.0,883.59,Wallet,
ORD_001864,CUST_00756,2025-12-30,Web,Delivered,641.91,50.96,590.95,Wallet,SAVE10
ORD_001865,CUST_00336,2025-11-03,App,Delivered,600.05,81.79,518.26,Wallet,SAVE10
ORD_001866,CUST_00755,2025-11-17,Web,Delivered,302.13,30.78,271.35,Card,WELCOME15
ORD_001867,CUST_00275,2025-10-10,App,Delivered,508.43,28.55,479.88,Card,WELCOME15
ORD_001868,CUST_01742,2025-11-01,Web,Cancelled,132.92,23.11,109.81,Wallet,FLASH20
ORD_001869,CUST_01688,2026-01-04,App,In Transit,406.66,30.81,375.85,Card,WELCOME15
ORD_001870,CUST_01025,2025-10-19,App,Delivered,284.13,0.0,284.13,Card,
ORD_001871,CUST_00487,2025-10-21,Call Center,Delivered,631.87,0.0,631.87,Card,
ORD_001872,CUST_00589,2025-10-17,Call Center,Delivered,1468.27,0.0,1468.27,Wallet,
ORD_001873,CUST_00406,2025-12-27,App,Delivered,533.17,0.0,533.17,Apple Pay,
ORD_001874,CUST_00738,2025-10-16,App,Delivered,386.26,20.66,365.6,Card,SAVE10
ORD_001875,CUST_01254,2025-11-16,App,Delivered,1189.76,0.0,1189.76,Card,
ORD_001876,CUST_00196,2025-11-27,App,In Transit,504.78,0.0,504.78,COD,
ORD_001877,CUST_01476,2025-11-01,App,Delivered,874.89,132.17,742.72,Apple Pay,FLASH20
ORD_001878,CUST_01661,2025-11-28,Call Center,Delivered,107.05,0.0,107.05,Wallet,
ORD_001879,CUST_00663,2025-10-07,App,Delivered,850.59,0.0,850.59,COD,
ORD_001880,CUST_00336,2025-12-21,Web,Delivered,634.01,63.23,570.78,COD,WELCOME15
ORD_001881,CUST_01037,2025-11-25,Call Center,In Transit,915.3,218.05,697.25,COD,FLASH20
ORD_001882,CUST_00379,2025-11-14,Web,Delivered,374.1,0.0,374.1,Card,
ORD_001883,CUST_01656,2025-12-18,App,Delivered,360.13,0.0,360.13,Card,
ORD_001884,CUST_00014,2025-12-12,Web,Delivered,348.86,0.0,348.86,COD,
ORD_001885,CUST_01859,2025-10-26,App,Delivered,619.63,56.22,563.41,Wallet,SAVE10
ORD_001886,CUST_01243,2025-11-05,Web,Returned,633.81,0.0,633.81,Apple Pay,
ORD_001887,CUST_00622,2025-11-07,App,Delivered,1042.93,0.0,1042.93,Wallet,
ORD_001888,CUST_01425,2025-10-11,Call Center,Delivered,766.33,48.28,718.05,Wallet,WELCOME15
ORD_001889,CUST_01292,2025-11-29,Web,Delivered,99.55,7.34,92.21,COD,WELCOME15
ORD_001890,CUST_01070,2025-11-29,Web,Delivered,122.65,7.56,115.09,Card,SAVE10
ORD_001891,CUST_00037,2025-12-11,App,Delivered,943.74,224.12,719.62,Card,FLASH20
ORD_001892,CUST_00740,2025-11-24,Call Center,Delivered,439.34,69.78,369.56,Card,FLASH20
ORD_001893,CUST_00369,2025-11-02,App,Delivered,146.87,25.16,121.71,COD,FLASH20
ORD_001894,CUST_00561,2025-11-30,App,Delivered,407.33,41.1,366.23,Card,SAVE10
ORD_001895,CUST_00744,2025-12-16,App,Delivered,656.27,0.0,656.27,Apple Pay,
ORD_001896,CUST_00293,2025-10-11,App,Delivered,651.48,151.89,499.59,Wallet,FIRST30
ORD_001897,CUST_01190,2025-12-12,App,Delivered,1365.27,0.0,1365.27,Card,
ORD_001898,CUST_01598,2025-12-06,Web,In Transit,258.54,0.0,258.54,Apple Pay,
ORD_001899,CUST_01870,2025-11-02,App,Delivered,586.27,95.94,490.33,COD,FLASH20
ORD_001900,CUST_01007,2025-10-19,Call Center,Cancelled,645.35,0.0,645.35,Card,
ORD_001901,CUST_00925,2025-10-12,App,Delivered,715.82,0.0,715.82,Card,
ORD_001902,CUST_00366,2025-11-12,App,Delivered,614.38,0.0,614.38,COD,
ORD_001903,CUST_00047,2025-12-19,Call Center,Returned,2356.92,513.73,1843.19,Card,FIRST30
ORD_001904,CUST_00826,2025-12-24,Web,Cancelled,1183.08,132.95,1050.13,Card,WELCOME15
ORD_001905,CUST_00971,2025-10-17,Web,Delivered,1330.45,176.99,1153.46,Card,WELCOME15
ORD_001906,CUST_00606,2025-10-24,App,Delivered,388.74,41.96,346.78,COD,SAVE10
ORD_001907,CUST_01028,2025-10-28,App,Delivered,350.85,48.67,302.18,Card,SAVE10
ORD_001908,CUST_00222,2025-10-24,Web,Delivered,250.16,33.01,217.15,COD,WELCOME15
ORD_001909,CUST_00881,2025-10-13,Web,Delivered,725.48,0.0,725.48,Card,
ORD_001910,CUST_01640,2025-10-25,Web,Delivered,101.12,0.0,101.12,Card,
ORD_001911,CUST_01150,2025-10-09,Web,Delivered,500.61,0.0,500.61,Card,
ORD_001912,CUST_00357,2025-11-04,App,Delivered,769.33,0.0,769.33,Wallet,
ORD_001913,CUST_00796,2025-12-11,Web,Delivered,379.72,53.46,326.26,Wallet,SAVE10
ORD_001914,CUST_01712,2025-11-19,App,Delivered,776.45,114.99,661.46,COD,SAVE10
ORD_001915,CUST_01818,2025-11-18,App,Returned,690.5,165.88,524.62,Wallet,FIRST30
ORD_001916,CUST_01263,2025-11-30,App,Delivered,453.73,47.39,406.34,Card,SAVE10
ORD_001917,CUST_00192,2025-12-25,App,Delivered,2023.92,177.76,1846.16,COD,WELCOME15
ORD_001918,CUST_00953,2025-11-29,Web,Delivered,93.74,0.0,93.74,Card,
ORD_001919,CUST_00427,2025-12-18,App,Delivered,891.7,116.57,775.13,Wallet,WELCOME15
ORD_001920,CUST_01328,2025-12-14,Web,Cancelled,190.57,24.34,166.23,COD,WELCOME15
ORD_001921,CUST_01766,2025-12-10,Web,Delivered,812.58,0.0,812.58,COD,
ORD_001922,CUST_01579,2025-10-06,App,Delivered,866.27,57.54,808.73,COD,SAVE10
ORD_001923,CUST_00371,2025-11-24,App,Delivered,479.51,0.0,479.51,Card,
ORD_001924,CUST_01740,2025-10-15,App,Delivered,187.44,35.37,152.07,Card,FLASH20
ORD_001925,CUST_01124,2025-10-09,App,Delivered,829.17,0.0,829.17,Apple Pay,
ORD_001926,CUST_00085,2025-12-27,App,Delivered,425.18,0.0,425.18,COD,
ORD_001927,CUST_00313,2025-11-16,Web,Delivered,659.47,0.0,659.47,Card,
ORD_001928,CUST_00641,2025-12-27,Web,Delivered,791.76,160.08,631.68,Wallet,FIRST30
ORD_001929,CUST_01935,2025-12-26,Web,Cancelled,126.28,0.0,126.28,Wallet,
ORD_001930,CUST_01624,2025-12-21,Web,Delivered,904.06,0.0,904.06,COD,
ORD_001931,CUST_01747,2025-11-27,Web,Delivered,428.0,121.04,306.96,Apple Pay,FIRST30
ORD_001932,CUST_01222,2025-10-17,App,Delivered,206.22,0.0,206.22,Wallet,
ORD_001933,CUST_01008,2025-10-26,App,Delivered,746.99,106.28,640.71,Card,SAVE10
ORD_001934,CUST_01289,2025-10-14,App,Delivered,141.45,7.39,134.06,Card,WELCOME15
ORD_001935,CUST_00407,2025-10-22,App,Returned,745.87,0.0,745.87,Apple Pay,
ORD_001936,CUST_00644,2025-10-19,App,Delivered,409.25,69.68,339.57,Card,FIRST30
ORD_001937,CUST_00913,2025-10-27,App,Delivered,1321.36,0.0,1321.36,Apple Pay,
ORD_001938,CUST_00161,2025-10-20,Call Center,Delivered,634.69,0.0,634.69,Card,
ORD_001939,CUST_00087,2025-12-30,App,Delivered,298.94,0.0,298.94,COD,
ORD_001940,CUST_01209,2025-11-19,App,In Transit,536.09,0.0,536.09,Card,
ORD_001941,CUST_01072,2025-12-30,Call Center,Delivered,280.79,0.0,280.79,COD,
ORD_001942,CUST_01639,2025-10-27,Web,In Transit,323.43,0.0,323.43,Card,
ORD_001943,CUST_00662,2025-10-18,App,Cancelled,123.96,22.24,101.72,Card,FLASH20
ORD_001944,CUST_01067,2025-11-01,App,Delivered,995.33,0.0,995.33,Wallet,
ORD_001945,CUST_01704,2025-10-19,Web,Cancelled,332.1,0.0,332.1,COD,
ORD_001946,CUST_01854,2025-10-29,App,Delivered,1319.05,329.88,989.17,Wallet,VIP25
ORD_001947,CUST_01492,2025-10-19,App,Delivered,667.94,159.92,508.02,Card,FLASH20
ORD_001948,CUST_00535,2025-12-07,Web,Cancelled,557.87,93.25,464.62,COD,FIRST30
ORD_001949,CUST_01407,2025-11-29,Call Center,Delivered,637.97,0.0,637.97,Apple Pay,
ORD_001950,CUST_00475,2025-12-14,Web,Delivered,2224.41,306.22,1918.19,Apple Pay,SAVE10
ORD_001951,CUST_00653,2025-12-18,App,Cancelled,455.75,0.0,455.75,Wallet,
ORD_001952,CUST_01966,2026-01-03,Web,Delivered,759.68,0.0,759.68,Card,
ORD_001953,CUST_00230,2025-10-21,App,Delivered,665.72,0.0,665.72,Wallet,
ORD_001954,CUST_01640,2025-12-11,Web,Cancelled,136.2,27.19,109.01,Card,FIRST30
ORD_001955,CUST_00301,2025-10-06,Web,Cancelled,871.29,0.0,871.29,Wallet,
ORD_001956,CUST_01935,2025-11-16,App,Delivered,157.6,10.72,146.88,Card,WELCOME15
ORD_001957,CUST_00177,2025-11-17,Web,Delivered,1489.8,172.75,1317.05,Apple Pay,SAVE10
ORD_001958,CUST_00292,2025-10-15,App,Delivered,942.09,85.25,856.84,COD,SAVE10
ORD_001959,CUST_01293,2025-12-18,Web,Cancelled,942.1,0.0,942.1,Wallet,
ORD_001960,CUST_00583,2025-12-21,App,Delivered,717.31,0.0,717.31,Wallet,
ORD_001961,CUST_01142,2025-12-24,App,Delivered,623.38,47.91,575.47,Card,WELCOME15
ORD_001962,CUST_00592,2025-10-10,App,Delivered,800.68,196.41,604.27,Card,FLASH20
ORD_001963,CUST_01636,2025-12-21,App,Delivered,111.2,13.67,97.53,COD,WELCOME15
ORD_001964,CUST_00514,2025-10-22,App,Delivered,546.77,0.0,546.77,Card,
ORD_001965,CUST_01983,2025-12-27,App,Delivered,390.7,39.55,351.15,Card,SAVE10
ORD_001966,CUST_00054,2025-12-03,App,Delivered,495.71,0.0,495.71,Wallet,
ORD_001967,CUST_01539,2025-10-28,Web,Delivered,1386.79,130.55,1256.24,Card,WELCOME15
ORD_001968,CUST_01288,2025-10-31,Call Center,Delivered,449.52,0.0,449.52,COD,
ORD_001969,CUST_00683,2025-10-15,Web,In Transit,251.82,49.16,202.66,Wallet,FIRST30
ORD_001970,CUST_00131,2025-11-24,App,Delivered,741.86,71.32,670.54,Card,WELCOME15
ORD_001971,CUST_01534,2025-12-08,Call Center,Delivered,946.97,0.0,946.97,Card,
ORD_001972,CUST_00316,2025-12-11,Call Center,Cancelled,2141.5,0.0,2141.5,Apple Pay,
ORD_001973,CUST_00328,2025-12-27,Web,Returned,994.66,0.0,994.66,Card,
ORD_001974,CUST_01158,2025-10-29,Web,In Transit,562.44,0.0,562.44,Card,
ORD_001975,CUST_01623,2025-11-09,App,Returned,298.48,0.0,298.48,Card,
ORD_001976,CUST_01359,2025-11-24,Web,Delivered,903.14,0.0,903.14,Card,
ORD_001977,CUST_01065,2025-10-10,App,Delivered,385.33,0.0,385.33,COD,
ORD_001978,CUST_00546,2025-11-22,Web,Delivered,234.49,39.3,195.19,Card,FIRST30
ORD_001979,CUST_00047,2025-10-23,App,Delivered,2355.31,257.58,2097.73,Wallet,SAVE10
ORD_001980,CUST_01077,2026-01-01,App,Delivered,350.63,39.76,310.87,COD,SAVE10
ORD_001981,CUST_01186,2025-10-30,App,Delivered,859.0,114.27,744.73,Card,SAVE10
ORD_001982,CUST_01152,2025-10-27,Web,Cancelled,939.77,0.0,939.77,Wallet,
ORD_001983,CUST_01098,2025-12-13,App,Delivered,706.09,0.0,706.09,COD,
ORD_001984,CUST_01480,2025-11-18,Web,Returned,990.23,0.0,990.23,Card,
ORD_001985,CUST_01186,2025-11-18,App,Delivered,238.11,40.99,197.12,Wallet,FLASH20
ORD_001986,CUST_00427,2025-12-09,Web,Delivered,420.45,0.0,420.45,Apple Pay,
ORD_001987,CUST_01018,2025-12-27,App,Cancelled,439.92,0.0,439.92,Apple Pay,
ORD_001988,CUST_00620,2025-12-23,Web,Delivered,1443.14,297.1,1146.04,Card,FLASH20
ORD_001989,CUST_01824,2025-11-08,App,Delivered,791.16,0.0,791.16,Wallet,
ORD_001990,CUST_00990,2025-10-20,App,Delivered,362.09,49.89,312.2,Wallet,SAVE10
ORD_001991,CUST_01227,2025-12-11,App,Delivered,829.52,0.0,829.52,Card,
ORD_001992,CUST_00684,2025-10-10,Web,Delivered,615.42,0.0,615.42,Wallet,
ORD_001993,CUST_01962,2025-11-16,App,Cancelled,273.37,0.0,273.37,COD,
ORD_001994,CUST_01561,2025-11-21,App,Delivered,1018.89,61.87,957.02,Card,SAVE10
ORD_001995,CUST_00440,2025-12-12,App,Delivered,832.14,0.0,832.14,Card,
ORD_001996,CUST_00811,2025-10-25,Web,Delivered,1284.12,66.27,1217.85,Card,WELCOME15
ORD_001997,CUST_01318,2025-10-17,Web,Cancelled,818.19,0.0,818.19,Card,
ORD_001998,CUST_01707,2025-12-12,App,Returned,243.14,0.0,243.14,Card,
ORD_001999,CUST_00250,2025-12-16,Call Center,Delivered,720.39,0.0,720.39,Wallet,
ORD_002000,CUST_01501,2025-10-22,App,Cancelled,848.12,42.98,805.14,Card,WELCOME15
ORD_002001,CUST_00371,2025-10-23,Web,Delivered,564.64,104.36,460.28,Card,FLASH20
ORD_002002,CUST_01142,2025-11-16,Web,Delivered,824.37,76.51,747.86,Apple Pay,SAVE10
ORD_002003,CUST_01196,2025-11-10,App,Cancelled,858.37,81.53,776.84,COD,WELCOME15
ORD_002004,CUST_00498,2025-12-14,Call Center,Returned,207.16,20.93,186.23,Card,WELCOME15
ORD_002005,CUST_01501,2025-12-23,Web,In Transit,621.26,142.68,478.58,Card,FIRST30
ORD_002006,CUST_00308,2026-01-02,Web,Delivered,367.57,88.6,278.97,Wallet,FLASH20
ORD_002007,CUST_00653,2025-10-11,App,Delivered,103.36,15.57,87.79,COD,FLASH20
ORD_002008,CUST_01639,2025-12-27,Web,Cancelled,422.7,0.0,422.7,Apple Pay,
ORD_002009,CUST_00149,2025-10-20,App,Delivered,2408.61,0.0,2408.61,Wallet,
ORD_002010,CUST_01779,2025-11-16,Web,Delivered,371.99,0.0,371.99,Card,
ORD_002011,CUST_01656,2026-01-01,App,Delivered,878.32,81.3,797.02,Wallet,SAVE10
ORD_002012,CUST_00284,2025-12-23,App,Cancelled,569.67,0.0,569.67,COD,
ORD_002013,CUST_00133,2025-11-29,App,Cancelled,1005.95,64.79,941.16,COD,SAVE10
ORD_002014,CUST_01392,2025-10-25,App,Delivered,2035.42,394.67,1640.75,Card,FIRST30
ORD_002015,CUST_00266,2026-01-04,Web,Delivered,416.99,0.0,416.99,Wallet,
ORD_002016,CUST_00961,2025-10-28,App,Delivered,344.88,54.13,290.75,Apple Pay,FLASH20
ORD_002017,CUST_01655,2025-10-22,Web,Delivered,831.05,57.38,773.67,Card,SAVE10
ORD_002018,CUST_01577,2025-10-13,App,Delivered,888.37,100.11,788.26,Wallet,SAVE10
ORD_002019,CUST_01169,2025-10-26,Web,Delivered,2248.06,205.78,2042.28,Wallet,WELCOME15
ORD_002020,CUST_00076,2025-10-27,App,Delivered,506.13,0.0,506.13,COD,
ORD_002021,CUST_00828,2025-12-03,Call Center,In Transit,557.19,0.0,557.19,COD,
ORD_002022,CUST_00965,2025-11-16,Web,Cancelled,907.86,0.0,907.86,COD,
ORD_002023,CUST_01410,2025-10-23,App,Returned,597.08,0.0,597.08,Wallet,
ORD_002024,CUST_01917,2025-12-24,App,Delivered,946.77,0.0,946.77,COD,
ORD_002025,CUST_01053,2025-10-19,App,Returned,1311.34,115.71,1195.63,COD,SAVE10
ORD_002026,CUST_01908,2025-10-28,Web,Delivered,879.51,128.44,751.07,COD,WELCOME15
ORD_002027,CUST_01183,2025-11-02,App,In Transit,277.86,0.0,277.86,COD,
ORD_002028,CUST_01343,2025-10-09,Web,Delivered,957.32,0.0,957.32,Card,
ORD_002029,CUST_01680,2025-11-27,App,Delivered,641.42,183.73,457.69,COD,VIP25
ORD_002030,CUST_01957,2025-11-16,Web,Delivered,172.75,0.0,172.75,COD,
ORD_002031,CUST_01199,2025-12-15,App,Delivered,149.33,0.0,149.33,Card,
ORD_002032,CUST_00647,2025-11-21,Web,Delivered,904.97,0.0,904.97,Card,
ORD_002033,CUST_00501,2025-12-16,App,Cancelled,806.2,164.48,641.72,Wallet,FIRST30
ORD_002034,CUST_00547,2025-12-27,Web,Delivered,464.45,0.0,464.45,Card,
ORD_002035,CUST_01070,2025-11-25,Call Center,In Transit,891.91,0.0,891.91,Card,
ORD_002036,CUST_01000,2025-11-07,Web,In Transit,942.36,0.0,942.36,Card,
ORD_002037,CUST_01147,2025-12-22,App,Delivered,538.27,33.18,505.09,Card,WELCOME15
ORD_002038,CUST_01763,2025-12-18,Web,Delivered,615.68,0.0,615.68,Wallet,
ORD_002039,CUST_00307,2025-12-30,Call Center,Delivered,410.72,0.0,410.72,COD,
ORD_002040,CUST_00960,2025-12-07,Web,In Transit,778.97,172.84,606.13,Wallet,FLASH20
ORD_002041,CUST_01675,2025-10-22,App,Delivered,1019.13,107.86,911.27,COD,SAVE10
ORD_002042,CUST_01498,2025-11-21,Call Center,Delivered,1178.57,0.0,1178.57,Apple Pay,
ORD_002043,CUST_01739,2025-10-28,App,Returned,873.94,0.0,873.94,COD,
ORD_002044,CUST_01674,2025-12-22,App,Delivered,324.09,0.0,324.09,Card,
ORD_002045,CUST_01405,2025-12-09,App,Delivered,894.04,0.0,894.04,Card,
ORD_002046,CUST_00898,2026-01-04,App,In Transit,401.37,0.0,401.37,COD,
ORD_002047,CUST_01367,2025-12-26,App,Cancelled,553.19,0.0,553.19,COD,
ORD_002048,CUST_01295,2025-10-31,Call Center,Delivered,1238.3,283.61,954.69,Card,FLASH20
ORD_002049,CUST_01945,2025-10-16,App,Delivered,507.17,0.0,507.17,Card,
ORD_002050,CUST_01752,2025-12-03,App,Delivered,810.71,0.0,810.71,Card,
ORD_002051,CUST_01747,2025-10-08,App,Delivered,2399.01,565.15,1833.86,Card,VIP25
ORD_002052,CUST_01317,2025-12-29,Web,Delivered,611.01,75.14,535.87,Card,WELCOME15
ORD_002053,CUST_00284,2025-12-10,App,Delivered,458.49,0.0,458.49,Card,
ORD_002054,CUST_01077,2025-10-16,App,Delivered,837.39,173.89,663.5,COD,FIRST30
ORD_002055,CUST_01080,2025-10-12,App,Delivered,539.88,33.21,506.67,Card,WELCOME15
ORD_002056,CUST_01499,2025-10-21,Web,Cancelled,219.64,0.0,219.64,Wallet,
ORD_002057,CUST_01893,2025-12-04,Web,Delivered,1110.52,0.0,1110.52,Card,
ORD_002058,CUST_00286,2025-10-20,Web,Delivered,129.22,16.1,113.12,Apple Pay,SAVE10
ORD_002059,CUST_00086,2025-12-02,Web,Delivered,176.15,27.16,148.99,Card,FLASH20
ORD_002060,CUST_00385,2025-10-31,Web,Delivered,688.78,155.66,533.12,Card,FLASH20
ORD_002061,CUST_01530,2025-12-18,App,Cancelled,1148.59,0.0,1148.59,COD,
ORD_002062,CUST_00067,2025-12-29,App,Delivered,390.33,0.0,390.33,Wallet,
ORD_002063,CUST_00615,2025-10-25,Web,Delivered,2229.12,594.05,1635.07,COD,VIP25
ORD_002064,CUST_00578,2025-10-08,App,Delivered,242.05,0.0,242.05,Card,
ORD_002065,CUST_01399,2025-11-18,Call Center,Delivered,443.2,0.0,443.2,Card,
ORD_002066,CUST_01181,2025-11-23,App,In Transit,691.73,114.14,577.59,Card,FIRST30
ORD_002067,CUST_00563,2025-11-23,App,Delivered,258.16,38.58,219.58,Card,WELCOME15
ORD_002068,CUST_00136,2025-12-30,Web,Delivered,825.63,41.38,784.25,Wallet,SAVE10
ORD_002069,CUST_01693,2025-10-18,App,Delivered,197.95,19.73,178.22,Wallet,SAVE10
ORD_002070,CUST_01751,2025-11-29,Web,Delivered,189.16,0.0,189.16,Card,
ORD_002071,CUST_01126,2025-11-14,Web,Delivered,380.51,0.0,380.51,Apple Pay,
ORD_002072,CUST_00267,2025-10-15,Call Center,Delivered,475.62,0.0,475.62,COD,
ORD_002073,CUST_01595,2025-12-06,App,Delivered,223.68,0.0,223.68,Card,
ORD_002074,CUST_00866,2025-11-10,App,Delivered,193.26,18.93,174.33,Card,WELCOME15
ORD_002075,CUST_00120,2025-10-16,App,Delivered,649.87,0.0,649.87,Wallet,
ORD_002076,CUST_00250,2025-10-22,App,Delivered,100.59,0.0,100.59,Card,
ORD_002077,CUST_01088,2025-10-26,Web,Delivered,678.09,124.93,553.16,COD,FIRST30
ORD_002078,CUST_01402,2026-01-03,Call Center,Delivered,661.2,0.0,661.2,Card,
ORD_002079,CUST_00585,2025-10-08,App,Returned,371.24,0.0,371.24,Wallet,
ORD_002080,CUST_01860,2025-11-22,Web,Delivered,912.69,188.42,724.27,Apple Pay,FIRST30
ORD_002081,CUST_00415,2025-12-20,App,Delivered,1009.78,0.0,1009.78,Wallet,
ORD_002082,CUST_00713,2025-10-28,Call Center,Delivered,422.21,0.0,422.21,Card,
ORD_002083,CUST_00515,2025-11-07,App,Delivered,1355.06,0.0,1355.06,Card,
ORD_002084,CUST_00512,2025-10-21,Call Center,Delivered,181.72,0.0,181.72,Wallet,
ORD_002085,CUST_01054,2025-11-27,Web,Delivered,192.83,0.0,192.83,Wallet,
ORD_002086,CUST_00538,2025-10-17,Web,Delivered,493.38,0.0,493.38,COD,
ORD_002087,CUST_00504,2025-12-11,App,In Transit,871.16,0.0,871.16,Apple Pay,
ORD_002088,CUST_01982,2025-10-24,App,In Transit,696.58,0.0,696.58,Card,
ORD_002089,CUST_00767,2025-10-13,Web,Delivered,340.64,0.0,340.64,Card,
ORD_002090,CUST_01495,2025-10-19,App,Delivered,547.69,0.0,547.69,Card,
ORD_002091,CUST_01870,2025-10-12,Call Center,Delivered,735.61,0.0,735.61,Apple Pay,
ORD_002092,CUST_00590,2025-11-10,Web,Delivered,412.23,0.0,412.23,Card,
ORD_002093,CUST_01369,2026-01-04,Web,Delivered,2062.26,0.0,2062.26,COD,
ORD_002094,CUST_01624,2025-12-13,App,Delivered,599.92,0.0,599.92,Apple Pay,
ORD_002095,CUST_01386,2025-11-29,App,Delivered,661.93,0.0,661.93,Card,
ORD_002096,CUST_01893,2025-10-06,Web,In Transit,238.59,0.0,238.59,Card,
